CODIGO;DESCRIPCION;FAMILIA;CANTIDAD;DEMANDA_APLICABLE;S_MIN;COMPRA_MIN;LOTE;PEDIR
11721;SHAMPOO DERMOSEDAN C/ PEROXIDO DE BENZ;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
11722;SHAMPOO DERMOSEDAN ANTISEBORREICO;MEDICAMENTOS FARMACIA;2.0;0.0;0.0;1;1;0
11725;NACIONAL PELUCHES VARIOS;ACCESORIOS;0.0;3.0;2.0;1;1;2
11728;PER-ROS LIMAUÑAS ROTATIVO;ACCESORIOS;0.0;0.0;0.0;1;1;0
11729;RAST CORREA DE CADENA CON MANIJA 120 CM 2.0 MM;ACCESORIOS;0.0;0.0;0.0;1;1;0
11732;BUZO BACHICHA T 8;ACCESORIOS;0.0;0.0;0.0;1;1;0
11734;BUZO BACHICHA T 9;ACCESORIOS;0.0;0.0;0.0;1;1;0
11735;BANDEJA TONIPETS MINI HEMBRA;ACCESORIOS;0.0;0.0;0.0;1;1;0
11736;COLLAR SEMI AHORQUE PARA GALGO;ACCESORIOS;0.0;0.0;0.0;1;1;0
11737;COLLAR REFORZADO 4 X 65 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
11738;PRETAL POLIESTER RDB N3;ACCESORIOS;0.0;0.0;0.0;1;1;0
11739;PRETAL POLIESTER RDB N4;ACCESORIOS;0.0;0.08;1.0;1;1;1
11740;PRETAL POLIESTER RDB N5;ACCESORIOS;0.0;0.0;0.0;1;1;0
11741;PRETAL POLIESTER RDB N1;ACCESORIOS;0.0;0.0;0.0;1;1;0
11742;PRETAL POLIESTER RDB N2;ACCESORIOS;0.0;0.0;0.0;1;1;0
11747;RDB VARITA GATO CASCABEL;ACCESORIOS;0.0;0.67;1.0;3;3;3
11748;M-PETS JUGUETE INTERACTIVO GATOS HUNT;ACCESORIOS;0.0;0.0;0.0;1;1;0
11749;NACIONAL CAMA AUDREY;ACCESORIOS;0.0;0.0;0.0;1;1;0
11750;COCOONING BOLSO PLEGABLE TUSCANY;ACCESORIOS;0.0;0.0;0.0;1;1;0
11751;PIEDRAS SANITARIAS SILICA POWER MIX 6.8 KG;ACCESORIOS;0.0;0.0;0.0;1;1;0
11752;TRIXIE CORREA PREMIUM DOBLE L-XL;ACCESORIOS;0.0;0.0;0.0;1;1;0
11753;ZEE DOG CORREA LEASH XS;ACCESORIOS;0.0;0.0;0.0;1;1;0
11756;CORREA RASCALS L;ACCESORIOS;0.0;0.0;0.0;1;1;0
11757;HAGEN ZEUS CORREA L;ACCESORIOS;0.0;1.17;1.0;6;1;6
11758;HAGEN CORREA ZEUS M;ACCESORIOS;0.0;0.33;1.0;7;7;7
11759;TRIXIE CORREA CAVO S-M;ACCESORIOS;0.0;0.0;0.0;1;1;0
11762;ANIMAL PET ARNES REFLECTIVO M;ACCESORIOS;0.0;0.0;0.0;1;1;0
11763;ANIMAL PET ARNES REFLECTIVO L;ACCESORIOS;0.0;0.0;0.0;1;1;0
11764;ANIMAL PET ARNES REFLECTIVO XL;ACCESORIOS;0.0;0.0;0.0;1;1;0
11765;ANIMAL PET ARNES REFLECTIVO L CIERRA FACIL;ACCESORIOS;0.0;0.0;0.0;1;1;0
11766;TRIXIE CORREA PREMIUM DOBLE XS-S;ACCESORIOS;0.0;0.25;1.0;1;1;1
11767;MSM FELPUDO CLASSIC;ACCESORIOS;0.0;0.0;0.0;1;1;0
11768;COCOONING CAMA RECTANGULAR ANDY M VERDE;ACCESORIOS;0.0;0.0;0.0;1;1;0
11772;FELIWAY CLASSIC DIFUSOR Y RECARGA;ACCESORIOS;0.0;0.0;0.0;1;1;0
11775;BANDEJA MINI MACHO;ACCESORIOS;0.0;0.0;0.0;1;1;0
11776;POLAR LISO 35;ACCESORIOS;0.0;0.0;0.0;1;1;0
11777;NACIONAL POLAR SOFT T 5;ACCESORIOS;0.0;0.0;0.0;1;1;0
11778;POLAR LISO 55;ACCESORIOS;0.0;0.0;0.0;1;1;0
11781;CARDINA MANGO MADERA N4;ACCESORIOS;0.0;0.0;0.0;5;5;0
11782;PER-ROS BUZO SALCHI STYLE TALLE L;ACCESORIOS;0.0;0.0;0.0;1;1;0
11784;PER-ROS BUZO FRIZA AMOR FRANCES T M;ACCESORIOS;0.0;0.0;0.0;1;1;0
11785;KIT DE RUEDAS;ACCESORIOS;0.0;0.0;0.0;1;1;0
11786;PRETAL PARA GATO CON CONEJO;ACCESORIOS;0.0;0.0;0.0;1;1;0
11788;MANTA FANTASIA TALLE 1;ACCESORIOS;0.0;0.0;0.0;1;1;0
11789;COCOONING REMOVEDOR DE PELO;ACCESORIOS;0.0;0.0;0.0;1;1;0
11790;PER-ROS COMEDERO METAL 34 CM;ACCESORIOS;0.0;0.0;0.0;3;3;0
11793;RDB ALICATE GRANDE 16 CM.;ACCESORIOS;0.0;0.0;0.0;1;1;0
11794;NACIONAL LISO 3;ACCESORIOS;0.0;0.17;1.0;1;1;1
11795;NACIONAL LISO 5;ACCESORIOS;0.0;0.33;1.0;1;1;1
11796;NACIONAL LISO 6;ACCESORIOS;0.0;0.5;1.0;1;1;1
11797;NACIONAL LISO 7;ACCESORIOS;0.0;0.58;1.0;1;1;1
11798;NACIONAL LISO 8;ACCESORIOS;0.0;0.75;1.0;1;1;1
11799;NACIONAL LISO 9;ACCESORIOS;0.0;1.25;1.0;1;1;1
11800;NACIONAL LISO 10;ACCESORIOS;0.0;0.25;1.0;1;1;1
11801;NACIONAL LISO 12;ACCESORIOS;0.0;0.0;0.0;1;1;0
11802;NACIONAL LISO 2;ACCESORIOS;0.0;0.5;1.0;1;1;1
11803;RAST DISPENSER DE AGUA 3.8 L;ACCESORIOS;0.0;0.0;0.0;1;1;0
11804;CANCAT KIT DE RUEDAS SKUDO;ACCESORIOS;0.0;0.0;0.0;1;1;0
11805;PELOTA RUGBY JOYSER ACTIVE M;ACCESORIOS;0.0;0.0;0.0;2;2;0
11806;PUPPY POWER BONE CHEW X-BONE VAINILLA CACHORRO;ACCESORIOS;0.0;0.0;0.0;1;1;0
11807;PELOTA CHIFLE JOYSER ACTIVE M;ACCESORIOS;0.0;0.0;0.0;2;2;0
11809;BUZO TRENDY M;ACCESORIOS;0.0;0.0;0.0;1;1;0
11812;PER-ROS BUZO SALCHI STYLE TALLE M;ACCESORIOS;0.0;0.0;0.0;1;1;0
11814;BUZO OCEAN PLUSH S;ACCESORIOS;0.0;0.0;0.0;1;1;0
11816;PER-ROS BUZO PLUSH;ACCESORIOS;0.0;0.0;0.0;1;1;0
11818;PHI PHI GOLOSINA GATOS;ACCESORIOS;0.0;0.0;0.0;1;1;0
11821;HEPATONE X 250 CC;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
11822;RDB RASCADOR TINY;ACCESORIOS;0.0;0.58;1.0;1;1;1
11823;RASCADOR PREMIUM MINI GIRATORIO;ACCESORIOS;0.0;0.0;0.0;1;1;0
11824;ESTANTE HEXAGONAL;ACCESORIOS;0.0;0.0;0.0;1;1;0
11825;PIMOBENDAN 2,5 MG X BLISTER;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;2;2;0
11827;ENZIMAX X 20 COMPRIMIDOS;MEDICAMENTOS FARMACIA;1.0;4.55;3.0;1;1;2
11829;BRUT SUDADERA SAFARI;ACCESORIOS;0.0;0.0;0.0;1;1;0
11832;RAST CEPILLO QUITAPELO GATO FUNAMEI S-L;ACCESORIOS;0.0;0.17;1.0;4;4;4
11833;RAST CEPILLO QUITAPELO FUNAMEI TALLE L PELO LARGO;ACCESORIOS;0.0;0.0;0.0;1;1;0
11834;RAST CEPILLO QUITAPELO PERRO FUNAMEI TALLE S;ACCESORIOS;0.0;0.0;0.0;2;2;0
11835;ONCOVET TL 10 mg x BLISTER;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
11836;SIEGER CRIADORES ALL IN ONE 20 kg;BALANCEADOS;0.0;0.0;0.0;1;1;0
11837;TRIXIE ESCALERA PARA PARED;ACCESORIOS;0.0;0.0;0.0;1;1;0
11838;COMEDERO INOXIDABLE Nº 1 11 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
11839;COMEDERO INOX Nº 2 13 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
11841;RAST CAZUELA 2;ACCESORIOS;0.0;0.75;1.0;2;1;2
11845;RAST REPUESTO ROLLO SACAPELUSA;ACCESORIOS;0.0;0.33;1.0;2;2;2
11846;HUELLA COLCHON CIRCULAR FRANCIA AZUL;ACCESORIOS;0.0;0.0;0.0;1;1;0
11847;DISNEY CAMA MANDALORIAN GRANDE;ACCESORIOS;0.0;0.0;0.0;1;1;0
11848;PER-ROS BUZO JUST DO IT M;ACCESORIOS;0.0;0.0;0.0;1;1;0
11849;SPINOGEN MAX 2 A 4 KG;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
11850;SPINOGEN MAX 4 A 9;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
11854;SHAMPOO OSSPRET BELLEZA;MEDICAMENTOS FARMACIA;3.0;0.0;0.0;1;1;0
11855;SHAMPOO OSSPRET ENJUAGUE EXTRA BRILLO;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
11856;CAMPERITA PLUSH T4;ACCESORIOS;0.0;0.0;0.0;1;1;0
11857;GOLOSINA PEDIGREE DENTASTIX RAZA MED X 7;ACCESORIOS;0.0;8.25;5.0;32;32;32
11858;SOLUBRON 20 X 30 COMP;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
11859;GIGWI CAMA SOFT CANVAS;ACCESORIOS;0.0;0.0;0.0;1;1;0
11860;SET CAT ARNES+CORREA;ACCESORIOS;7.0;0.0;0.0;1;1;0
11861;GIGWI TUG HERCULES SQUEAK (M);ACCESORIOS;0.0;0.0;0.0;1;1;0
11862;GOLOSINA EUKANUBA ACTIV TRAINERS;ACCESORIOS;0.0;0.0;0.0;1;1;0
11867;BUZO FRIZA T 2;ACCESORIOS;0.0;0.0;0.0;1;1;0
11868;BUZO FRIZA T 3;ACCESORIOS;0.0;0.0;0.0;1;1;0
11874;RANITIDINA GOTAS JM x 30 ml;MEDICAMENTOS FARMACIA;5.0;7.5;5.0;1;1;0
11875;FLEXAPET BLISTER x 10 COMP;MEDICAMENTOS FARMACIA;3.0;3.83;3.0;3;3;0
11876;MALLA CIMA XL;ACCESORIOS;0.0;0.0;0.0;1;1;0
11878;COCOONING CAMA CIPRES RECTANGULAR S MUSTANG;ACCESORIOS;0.0;0.0;0.0;1;1;0
11879;JUGUETE FLYER DOG;ACCESORIOS;0.0;0.0;0.0;1;1;0
11880;BUZO MANLY M;ACCESORIOS;0.0;0.0;0.0;1;1;0
11882;COMEDERO DOGIT STAY GRIP 450 ML;ACCESORIOS;0.0;0.0;0.0;1;1;0
11883;COMEDERO DOGIT STAY GRIP 900 ML;ACCESORIOS;0.0;0.0;0.0;1;1;0
11885;TRIXIE BOZAL LAZO NYLON ENTRENAMIENTO L;ACCESORIOS;0.0;0.0;0.0;1;1;0
11887;TRIXIE ARNES BOZAL ENTRENAMIENTO TOP TRAINER XL;ACCESORIOS;0.0;0.0;0.0;1;1;0
11888;TRIXIE ARNES BOZAL ENTRENAMIENTO TOP TRAINER M;ACCESORIOS;0.0;0.0;0.0;1;1;0
11889;BOBBY AND POPPY SWEATER;ACCESORIOS;0.0;0.0;0.0;1;1;0
11893;TRIXIE ARNES PREMIUM ACOLCHADO M;ACCESORIOS;0.0;0.08;1.0;1;1;1
11895;TRIXIE ARNES PREMIUM ACOLCHADO L;ACCESORIOS;0.0;0.0;0.0;1;1;0
11896;MIX HAMSTER 750 GRS NELSONI RANCH;ACCESORIOS;0.0;0.0;0.0;1;1;0
11897;NELSONI RANCH ALIMENTO CONEJOS 750 GRS;ACCESORIOS;0.0;6.49;4.0;5;1;5
11898;GIGWI HEAVY PUNCH BOXING GLOVE L;ACCESORIOS;0.0;0.0;0.0;1;1;0
11899;GOLOSINA LOMITO DE CARNE;ACCESORIOS;0.0;0.0;0.0;1;1;0
11901;KONG CLASSIC XXL KK;ACCESORIOS;0.0;0.0;0.0;1;1;0
11902;KONG CLASSIC XL;ACCESORIOS;0.0;0.0;0.0;1;1;0
11907;KONG AIRDOG FOOTBALL S;ACCESORIOS;0.0;0.0;0.0;1;1;0
11909;KONG RUBBER NEKKERS ASSORTED;ACCESORIOS;0.0;0.0;0.0;1;1;0
11910;CORREA FLEXI DESIGN XS CORDON 3 M Hasta 8 kg;ACCESORIOS;0.0;0.0;0.0;1;1;0
11911;RASCALS JUGUETE DE PLUSH CON CHIFLE GRANDE;ACCESORIOS;0.0;0.0;0.0;2;1;0
11912;GIGWI BULB RUBBER L;ACCESORIOS;0.0;0.0;0.0;1;1;0
11913;ROYAL C MINI ADULT 3 KG;BALANCEADOS;36.0;11.16;7.0;1;1;0
11914;PER-ROS CAMPERA THE PET FACE M-L;ACCESORIOS;0.0;0.0;0.0;2;1;0
11915;JUGUETES JOYSER PLUSH/CON PLUMAS;ACCESORIOS;0.0;0.0;0.0;2;2;0
11916;INDUMENTARIA TALLE S;ACCESORIOS;0.0;0.0;0.0;1;1;0
11917;PELOTA JOYSER ACTIVE DUO M;ACCESORIOS;0.0;0.0;0.0;2;2;0
11918;KONG BISCUIT BALL L;ACCESORIOS;0.0;0.0;0.0;1;1;0
11920;KONG BALL S;ACCESORIOS;0.0;0.0;0.0;1;1;0
11921;RDB SOGA INFINITO CON PELOTA SILICONA;ACCESORIOS;0.0;0.0;0.0;1;1;0
11923;CAT CHOW ESTERILIZADOS X 1 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
11925;CAT CHOW ESTERILIZADOS X 15 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
11926;PRO PLAN DOG HIPOALERGENICO X 2 KG HIDROLIZADO HA;BALANCEADOS;1.0;0.0;0.0;2;2;0
11927;PRO PLAN CAT HIPOALERGENICO X 1,5 KG;BALANCEADOS;0.0;0.0;0.0;1;1;0
11931;TIU X 30 COMP;MEDICAMENTOS FARMACIA;2.0;2.92;2.0;1;1;0
11932;RASCALS GIMNASIO PARA GATO PLEGABLE;ACCESORIOS;0.0;0.0;0.0;1;1;0
11934;MSM CAMA LACAR;ACCESORIOS;0.0;0.0;0.0;1;1;0
11935;PER-ROS CAPA IMPERMEABLE;ACCESORIOS;0.0;0.33;1.0;1;1;1
11936;RDB CAMA FRESCA LAVABLE DE GRATAN GRANDE 60*40 CM.;ACCESORIOS;0.0;0.0;0.0;1;1;0
11937;DOGIT CAMA RECTANGULAR CUDDLE BED BLUE;ACCESORIOS;0.0;0.0;0.0;2;2;0
11938;SENIOR JACK BUZO OCEAN PLUSH XL;ACCESORIOS;0.0;0.0;0.0;1;1;0
11942;SENIOR JACK BUZO KIWI L;ACCESORIOS;0.0;0.0;0.0;1;1;0
11944;COCOONING CAMA MARLON NAPPER ROJA;ACCESORIOS;0.0;0.0;0.0;1;1;0
11945;CAPA IMPERMEABLE MEDIANA MEDIUM;ACCESORIOS;0.0;0.0;0.0;1;1;0
11946;CAMA NAPPER LARGE 99*73*7.5;ACCESORIOS;0.0;0.0;0.0;1;1;0
11947;PER-ROS CAPA;ACCESORIOS;0.0;0.0;0.0;1;1;0
11950;CHALECO ELASTIZADO ESTAMPADO XS;ACCESORIOS;0.0;0.0;0.0;1;1;0
11951;PER-ROS CHALECO OSITO XXL;ACCESORIOS;0.0;0.0;0.0;1;1;0
11952;BUZO MANLY S;ACCESORIOS;0.0;0.0;0.0;1;1;0
11957;PIMOCARD 10 MG;MEDICAMENTOS FARMACIA;2.0;0.0;0.0;2;2;0
11958;POTEN PET X 21 COMPRIMIDOS;MEDICAMENTOS FARMACIA;2.0;0.42;1.0;1;1;0
11959;RUMICLAMOX BLISTER 50MG;MEDICAMENTOS FARMACIA;2.0;3.42;2.0;1;1;0
11960;VISTASEDAN X100 CC;MEDICAMENTOS FARMACIA;0.0;0.0;0.0;1;1;0
11962;TRIXIE CLICKER SUAVE;ACCESORIOS;0.0;0.0;0.0;1;1;0
11963;TRIXIE DENTA FUN PESA CAUCHO;ACCESORIOS;0.0;0.0;0.0;1;1;0
11965;TRIXIE PELOTAS DE CAUCHO;ACCESORIOS;0.0;0.0;0.0;1;1;0
11966;TRIXIE PELOTA SNACKS 6 CM CAUCHO;ACCESORIOS;0.0;0.0;0.0;3;3;0
11968;TRIXIE PALO TPR 26 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
11969;TRIXIE CERDITO LATEX MINI 13 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
11971;TRIXIE CERDO CON PELO 10 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
11972;TRIXIE RATON POLIESTER MADERA;ACCESORIOS;0.0;0.0;0.0;1;1;0
11973;TRIXIE PESA JUNIOR LATEX 10 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
11974;TRIXIE CUERDA QUE CRUJE JUNIOR;ACCESORIOS;0.0;0.0;0.0;3;3;0
11975;TRIXIE MONSTRUO LATEX;ACCESORIOS;0.0;0.0;0.0;1;1;0
11979;TRIXIE PEREZOSO LATEX 20 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
1198;PORTA LIMPIALAGRIMAS X 125 CC;MEDICAMENTOS FARMACIA;0.0;0.58;1.0;7;7;7
11983;TRIXIE JUMPER CAUCHO 8 cm.;ACCESORIOS;0.0;0.0;0.0;1;1;0
11984;RASCALS CERDO CON CHIFLE;ACCESORIOS;0.0;0.0;0.0;1;1;0
11985;TRIXIE ANIMAL LATEX 13 CM;ACCESORIOS;0.0;0.0;0.0;2;2;0
11991;TRIXIE CEPILLO PARA DIENTES 23 cm x UNIDAD;ACCESORIOS;0.0;0.0;0.0;1;1;0
11992;TRIXIE CAT´S CHEESE;ACCESORIOS;0.0;0.0;0.0;1;1;0
11995;TRIXIE CUERDA DE ALGODÓN 20 CM;ACCESORIOS;0.0;0.0;0.0;1;1;0
11999;TRIXIE ARNES SUAVE Y CORREA PARA GATOS;ACCESORIOS;0.0;0.0;0.0;2;2;0
12000;RDB VARITA TROMPO CON PLUMAS;ACCESORIOS;0.0;0.0;0.0;1;1;0
12001;NACIONAL CARDINA FLUO CHICA;ACCESORIOS;0.0;0.42;1.0;3;1;3
12003;NACIONAL ARNES 3;ACCESORIOS;0.0;0.0;0.0;1;1;0
12004;RDB CHIFLE GALLETA HUELLA;ACCESORIOS;0.0;0.0;0.0;1;1;0
12005;RDB VARITA GATO PELUCHE + PLUMA;ACCESORIOS;0.0;25.49;15.0;3;1;15
12006;RDB PELOTA SOGA TIRADOR;ACCESORIOS;0.0;0.5;1.0;3;3;3
12007;RDB JUGUETE GATOS CON PELOTA;ACCESORIOS;0.0;0.0;0.0;1;1;0
12009;RDB TIRADOR DE SOGA CON PELOTA;ACCESORIOS;0.0;0.25;1.0;2;2;2
12010;ANANDA MOISES MONA 50 CM;ACCESORIOS;0.0;0.25;1.0;1;1;1
12011;RASCALS OVNI DOSIFICADOR;ACCESORIOS;0.0;0.0;0.0;1;1;0
12012;RASCALS SUSHI SALMON;ACCESORIOS;0.0;0.0;0.0;1;1;0
12013;RASCALS ZANAHORIA C/ HIERBA GATERA;ACCESORIOS;0.0;0.0;0.0;1;1;0
12014;RASCALS AJI C/ HIERBA GATERA;ACCESORIOS;0.0;0.0;0.0;1;1;0
12015;RASCALS POLLITO PARA GATO;ACCESORIOS;0.0;0.0;0.0;1;1;0
12016;RASCALS PELOTA DOSIFICADORA PARA GATO;ACCESORIOS;0.0;0.0;0.0;1;1;0
12017;RASCALS PELOTA IRREGULAR DISPENSADORA;ACCESORIOS;0.0;0.0;0.0;1;1;0
12018;RASCALS PALETA HELADA;ACCESORIOS;0.0;0.0;0.0;1;1;0
12019;RASCALS HUESO SEMI RÍGIDO;ACCESORIOS;0.0;0.0;0.0;4;4;0
12020;RASCALS PELOTA RUGBY;ACCESORIOS;0.0;0.0;0.0;1;1;0
12022;RASCALS PEZ HIERBA GATERA;ACCESORIOS;0.0;0.0;0.0;1;1;0
